"";"id";"likes_count";"from_id";"from_name";"message";"created_time";"type";"link";"story";"comments_count";"shares_count";"love_count";"haha_count";"wow_count";"sad_count";"angry_count"
"502";"132197036871908_356314064460203";227;"132197036871908";"Muzeum II Wojny Światowej";"GDAŃSK MUZEUM II WOJNY ŚWIATOWEJ 

Gdańsk, 03.10.2012. Budowa Muzeum II Wojny Światowej w Gdańsku.
Fot. Roman Jocher";"2012-10-11T09:13:12+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.356312021127074.85843.132197036871908/356312047793738/?type=3";"Muzeum II Wojny Światowej added 7 new photos to the album: Dziennik budowy — at Budowa Muzeum II WOJNY Światowej.";12;33;1;0;0;0;0
"516";"132197036871908_366886690060006";1;"132197036871908";"Muzeum II Wojny Światowej";"Zbliżamy się już do końca naszego bloku o cichociemnych. Zanim jednak zakończymy temat to chcielibyśmy Wam jeszcze zaprezentować kilka ważnych postaci, ludzi współtworzących istotny fragment opowieści o skoczkach AK.
Ciotki
Po szczęśliwym wylądowaniu i dotarciu pod wskazany adres cichociemny dostawał się pod opiekę łączniczek Armii Krajowej – „ciotek”. Ich zadaniem była pomoc w aklimatyzacji skoczka w nowych warunkach bytowych pod okupacją niemiecką. Panie te odegrały bardzo ważną rolę w ochronie cichociemnych w pierwszym okresie po skoku. Pomagały im w przystosowaniu się do życia w nowych warunkach. „Ciotki” miały do dyspozycji 3 rodzaje lokali: punkty kontaktowe (lokale „londyńskie”) dla „ptaszków” przybywających z placówek do Warszawy, kwatery (tzw. lokale gorące), w których skoczkowie przechodzili aklimatyzację oraz punkty kontaktowe na własne spotkania i odbiór poczty. „Ciotki” odbierały przybyłych z lokali kontaktowych i prowadziły ich na kwatery. Potem odwiedzały swoich podopiecznych, chodziły z nimi na spacery, zaopatrywały w nowe dokumenty, informowały o warunkach życia w okupowanym Kraju itp. Przez cały czas pobytu pod opieką „ciotek” cichociemni byli przez nie ściśle kontrolowani. Nie mogli np. samowolnie opuszczać mieszkania lub odnawiać starych kontaktów rodzinnych czy koleżeńskich. „Ptaszek” aklimatyzował się przez 2 do 6 tygodni.  
";"2012-10-12T13:23:06+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/356734331084843/?type=3";"Muzeum II Wojny Światowej shared their photo.";0;0;0;0;0;0;0
"503";"132197036871908_356735761084700";6;"132197036871908";"Muzeum II Wojny Światowej";"Cichociemni - Instruktorzy
W opowieściach skoczków przewijają się nazwiska instruktorów. Zostali utrwaleni w relacjach złożonych w archiwach, w literaturze, zwłaszcza w drukowanych dotychczas wspomnieniach cichociemnych. Adepci „cichociemnej sztuki” spotykali się z nimi dzień po dniu przez długie tygodnie czy miesiące. O wielu z nich często się zapomina. Poniżej niektórzy z nich:
1. Ppor.  Albin Bratek, z zawodu technik drogowy, „złota rączka”. Instruktor i wykonawca fałszywych dokumentów (Audley End). Specjalizował się w ręcznym wyrobie pieczęci. Wykonawca „Madonny Spadochronowej”, ofiarowanej w 1944 r. przez 3. baon Brygady Spadochronowej jako wotum do kaplicy zamku królewskiego w Falkland w Szkocji;
2. Por. Aleksander Ihnatowicz, instruktor wyszkolenia strzeleckiego (Briggens, Audley End i Ostuni). Wybitny strzelec i znawca broni, bardzo lubiany przez cichociemnych. Skakał w północnych Włoszech i w Jugosławii;
3. Por. Eugeniusz Janczyszyn, przedwojenny oficer policji. Specjalista od „legend” na kursie odprawowym (Audley End). Doskonale szkolił w „melinowaniu się”, przybieraniu różnych postaci oraz w umiejętnościach wywiadowczych;
4. Por. Mieczysław Różański, artysta malarz. Instruktor do spraw dokumentów osobistych (Audley End). Naśladował bardzo dobrze podpisy oraz posiadał umiejętność pisania kilkunastoma charakterami pisma. Autor „Madonny Spadochronowej”;
5. Ppor. Artur Wiśniewski, instruktor „chemii wywiadowczej”, fotografii, mikrofotografii  i filmowania (Audley End). Wykonawca fotografii do fałszywych dokumentów dla skoczków.";"2012-10-12T13:25:01+0000";"status";NA;NA;0;0;0;0;0;0;0
"62";"132197036871908_103484686477996";11;"132197036871908";"Muzeum II Wojny Światowej";"Mjr Józef Hartman 
popularny „Sławek”, komendant utworzonego w Audley End ośrodka. Mimo że przeszedł pełne szkolenie dywersyjne, nie został zakwalifikowany do skoku. Adiutant prezydenta Mościckiego, popularny i powszechnie znany, był skazany na niechybną dekonspirację. Podobno gen. Sikorski miał się wyrazić: „Zamiast wysyłać, strzelcie mu tu od razu w łeb. Na jedno wyjdzie”. Od grudnia 1943 r. szef wyszkolenia Oddziału VI. Służbę zakończył w randze pułkownika. Po wojnie osiedlił się w Londynie. W swoim ogródku miał hodować róże. Każda z nich była poświęcona pamięci poległego lub zamordowanego cichociemnego. Zmarł w 1979 r.
";"2012-10-12T13:27:51+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/356736114417998/?type=3";"Muzeum II Wojny Światowej shared their photo.";0;2;0;0;0;0;0
"504";"132197036871908_357836240974652";15;"132197036871908";"Muzeum II Wojny Światowej";NA;"2012-10-15T09:48:36+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/357835777641365/?type=3";"Muzeum II Wojny Światowej added 4 new photos to the album: Cichociemni.";1;8;0;0;0;0;0
"668";"132197036871908_517047534991497";6;"132197036871908";"Muzeum II Wojny Światowej";"Wśród cichociemnych zapisało się wiele wybitnych postaci. Pragniemy przypomnieć Wam życiorysy choć kilku z nich.
Generał brygady Leopold Okulicki ps. „Niedźwiadek”, ostatni dowódca Armii Krajowej. Ur. w 1898 r. w Bratucicach. Uczestnik walk niepodległościowych w 1914-1920. Skok 21/22 maja 1944 r. i przydział do KG AK na I zastępcę szefa sztabu i szefa operacji. 27 lipca wyznaczony na komendanta NIE. Od 6 września p.o. szefa sztabu KG AK. Od 1 października p.o. Komendanta Głównego AK, 21 grudnia 1944 mianowany Komendantem. 19 stycznia 1945 r. wydał rozkaz rozwiązujący AK. Odtąd w konspiracji jako komendant NIE. Aresztowany w marcu 1945 przez NKWD, sądzony w Moskwie w tzw. Procesie 16. Skazany na 10 lat więzienia. Zamordowany 24 grudnia 1946 r. w więzieniu w Moskwie. W Uchwale Sejmu Rzeczypospolitej Polskiej z 17 lutego 2012 w sprawie upamiętnienia 70. rocznicy powstania Armii Krajowej stwierdzono: „Losy ostatniego Komendanta Głównego Armii Krajowej gen. Leopolda Okulickiego „Niedźwiadka”, sądzonego w Moskwie i tam zamordowanego, symbolizują powojenne losy żołnierzy Armii Krajowej i Polski”.
";"2012-10-15T09:49:56+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/357835777641365/?type=3";"Muzeum II Wojny Światowej shared their photo.";0;1;0;0;0;0;0
"514";"132197036871908_366446036774053";3;"132197036871908";"Muzeum II Wojny Światowej";"Kpt. Piech. Rez. Bolesław Kontrym, ps. „Żmudzin”. Ur. 1898 r. w Zaturcach, pow. łucki na Wołyniu. Do 1922 r. w Armii Czerwonej. Od 1923 r. w Polsce – początkowo w Straży Granicznej, następnie w Policji Państwowej. We Francji i pod Narwikiem w Samodzielnej Brygadzie Strzelców Podhalańskich. Od grudnia 1940 r. w W. Brytanii. Przeszkolony w dywersji. Skok 1/2 września 1942 r. Przydział do „Wachlarza”, gdzie od grudnia 1942 dowódca III odcinka, następnie szef Kedywu Okręgu AK Brześć. Wiosną 1943 oddelegowany przez KG AK do dyspozycji Delegata Rządu na Kraj – szef służby śledczej Głównym Inspektoracie Państwowego Korpusu Bezpieczeństwa i równolegle od 1 czerwca tego roku dowódca oddziału dyspozycyjnego „Sztafeta”-„Podkowa”, przeznaczonego do walki z niemieckim aparatem policyjnym. W Powstaniu Warszawskim dowódca 4. Kompanii Zgrupowania „Bartkiewicz”. Po Powstaniu ucieczka z niewoli niemieckiej na teren operacyjny 1. DPanc. Od 1947 r. w Kraju. Aresztowany w październiku 1948 r., skazany na karę śmierci. Stracony 2 stycznia 1953 r. w więzieniu na Mokotowie";"2012-10-15T09:54:01+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/357836880974588/?type=3";"Muzeum II Wojny Światowej shared their photo.";1;1;0;0;0;0;0
"614";"132197036871908_472094272821413";9;"132197036871908";"Muzeum II Wojny Światowej";"Stanisław Jankowski, ps. Agaton. Ur. 1911 r. w Warszawie. W W. Brytanii przeszkolony w wywiadzie. Skok 3/4 marca 1942 r. Przydział do Oddz. II KG AK na szefa Wydziału Techniczno-Legalizacyjnego. W Powstaniu Warszawskim początkowo dowódca plutonu „Agaton” w baonie „Pięść”. Następnie dowódca plutonu, który dwukrotnie sprowadził na Żoliborz oddziały odsieczy z Puszczy Kampinoskiej. Później dowódca oddziału osłonowego KG AK. Po kapitulacji w niewoli niemieckiej jako adiutant Naczelnego Wodza – gen. T. Komorowskiego. W latach 1945-1946 przebywał w  W. Brytanii. Po wojnie pracował w Biurze Odbudowy Stolicy. Pracował także w Jugosławii i Peru, gdzie opracowywał plany miast zniszczonych po trzęsieniach ziemi. W latach 1975-1977 został ekspertem Międzynarodowego Czerwonego Krzyża w Genewie ds. budowy domków mieszkalnych dla ofiar bombardowań w Północnym Wietnamie. Odznaczony m.in. Krzyżem Walecznych oraz Orderem Odrodzenia Polski i Virtuti Militari. Zmarł w 2002 r. w Warszawie. Autor wspomnień „Z fałszywym Ausweisem w prawdziwej Warszawie”.";"2012-10-15T09:54:24+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/357836957641247/?type=3";"Muzeum II Wojny Światowej shared their photo.";2;1;0;0;0;0;0
"432";"132197036871908_295686817204770";3;"132197036871908";"Muzeum II Wojny Światowej";"Płk dypl. Piech. Kazimierz Iranek-Osmecki, ps. „Makary”.Ur. w 1897 w Pstrągowej, pow. Rzeszowski. Uczestnik walk niepodległościowych 1916-1920. Od maja 1940 r. we Francji  - szef wywiadu KG ZWZ, potem w W. Brytanii – Kierownik wywiadu informacyjno-wywiadowczego Oddz. VI Sztabu Naczelnego Wodza. W listopadzie 1940 r. wysłany do Warszawy jako emisariusz NW do Komendanta Głównego ZWZ. W styczniu 1941 r. udał się z powrotem do Londynu. Skok 13/14 marca 1943 r. Przydział do KG AK jako szef Oddz. IV. Grudzień 1943/styczeń 1944 szef. Oddz. II. 2 października 1944 r. z pełnomocnictwa Komendanta Głównego AK podpisał w Ożarowie akt kapitulacyjny kończący Powstanie Warszawskie. Potem w niewoli niemieckiej. Od 1945 r. na emigracji w Wielkiej Brytanii. Zmarł w 1984 r. w Londynie.";"2012-10-15T09:54:48+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/357837050974571/?type=3";"Muzeum II Wojny Światowej shared their photo.";0;1;0;0;0;0;0
"557";"132197036871908_429951457067062";4;"132197036871908";"Muzeum II Wojny Światowej";"Portal archirama.pl prowadzi sondę na najciekawszy architektoniczny projekt muzeum w Polsce. Nasze Muzeum znajduje się w najlepszej dziesiątce. Zachęcamy do głosowania!!";"2012-10-15T14:06:14+0000";"link";"http://www.archirama.pl/top-10-archiramy/nowoczesne-polskie-muzea-top-10-najciekawszych-muzeow-w-polsce,71_1980.html";NA;0;3;0;0;0;0;0
"505";"132197036871908_359059410852335";5;"132197036871908";"Muzeum II Wojny Światowej";"Wczoraj na Scenie Malarnia Teatru Wybrzeże miała miejsce gdańska premiera monodramu „Elizabeth Watson – Cichociemna” zorganizowana przez Muzeum II Wojny Światowej w Gdańsku oraz Fundację Gen. Elżbiety Zawackiej z Torunia. Scenariusz monodramu nawiązuje do życiorysu gen. Elżbiety Zawackiej, jedynej kobiety w gronie cichociemnych, która podczas swej misji przez okupowaną Europę do rządu w Londynie używała właśnie pseudonimu Elizabeth Watson. Więcej informacji w Wydarzeniach na www.muzeum1939.pl. Na zdjęciu Teresa Stępień-Nowicka w roli Kamili, bohaterki monodramu.";"2012-10-18T12:58:36+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/359059394185670/?type=3";NA;0;1;0;0;0;0;0
"656";"132197036871908_508320759178039";5;"132197036871908";"Muzeum II Wojny Światowej";"Do niezwykłego życiorysu Elżbiety Zawackiej nawiązała Inka Dowlasz pisząc scenariusz monodramu „Elizabeth Watson – Cichociemna”.
Kpt. Elżbieta Zawacka, ps. „Zo”, „Zelma”. Ur. w 1909 r. w Toruniu. Jedyna kobieta wśród cichociemnych zrzuconych do kraju. W 1939 r. brała udział w obronie Lwowa. Od listopada w SZP-ZWZ. Od stycznia 1941 r. w Oddz. V KG ZWZ-AK, kurierka na kierunku zachodnim w komórce łączności „Zenobia”-„Łza”-„Załoga”-„Zagroda”. W grudniu 1942 r. wyruszyła z Warszawy przez Niemcy, Francję, Hiszpanię i Gibraltar do Londynu jako emisariusz KG AK do Naczelnego Wodza. Skok 9/10 września 1943 r. Powróciła do pracy kurierskiej, równocześnie obejmując stanowisko zastępcy kierownika „Załogi”. Od czerwca 1944 r. w sztabie Wojskowej Służby Kobiet KG AK. W Powstaniu Warszawskim w Śródmieściu, oficer sztabu WSK. Po kapitulacji przedostała się do Krakowa skąd koordynowała działalność kurierską na trasach prowadzących do Szwajcarii. Po demobilizacji udała się na Zachód, jednak już w lutym ponownie znalazła się w konspiracji, tym razem antykomunistycznej. Pracowała m.in. w Państwowym Urzędzie Wychowania Fizycznego i Przysposobienia Wojskowego przy Ministerstwie Obrony Narodowej oraz jako nauczycielka w Łodzi, Toruniu i Olsztynie. We wrześniu 1951 r. aresztowana przez UB i skazana na 10 lat więzienia. Zwolniona w lutym 1955 r. Wróciła do pracy w szkolnictwie. W 1965 r. uzyskała doktorat nauk humanistycznych na Uniwersytecie Gdańskim i pracowała tam jako adiunkt. Po uzyskanej w 1972 r. habilitacji wróciła do Torunia, gdzie podjęła pracę w Instytucie Pedagogiki i Psychologii UMK. Od 1995 r. profesor nauk humanistycznych. W kwietniu 2006 r. awansowana do stopnia gen. bryg. Zmarła w styczniu 2009 r. Odznaczona Orderem Orła Białego, Virtuti Militari i Krzyżem Walecznych. Z jej inicjatywy powstała Fundacja Archiwum i Muzeum Pomorskie AK oraz Wojskowej Służbie Polek w Toruniu, obecnie Fundacja Generał Elżbiety Zawackiej.


";"2012-10-18T13:14:15+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/359061807518762/?type=3";"Muzeum II Wojny Światowej shared their photo.";0;0;0;0;0;0;0
"340";"132197036871908_158507014294102";11;"132197036871908";"Muzeum II Wojny Światowej";"Przy okazji wczorajszej premiery monodramu ""Elizabeth Watson-Cichociemna"" chcielibyśmy zamknąć i krótko podsumować blok poświęcony cichociemnym. Na koniec jeszcze kilka faktów:
- na szkolenie przyjęto 2413 kandydatów, spośród których 606 ukończyło je pomyślnie, 579 zostało uznanych za gotowych do zrzutu, a ostatecznie zrzucono 316 cichociemnych, 28 kurierów politycznych, Węgra i 4 Brytyjczyków (operacja „Freston”),
- 17 Polaków zostało zrzuconych na terenie innych krajów okupowanej Europy,
- okres zrzutów trwał od lutego 1941 do 28 grudnia 1944 r.,
- nastąpiło 858 startów samolotów, 483 zakończyło się wykonaniem zrzutu lub lądowaniem w operacji „Most”, stracono 70 samolotów,
- przylot samolotu był sygnalizowany w dniu operacji ustalonymi melodiami nadawanymi w polskich audycjach radia BBC, a później tzw. kaczkami,
- 112 cichociemnych zginęło, z czego 9 zostało straconych już przez władze PRL,
- pierwsza książka o cichociemnych ukazała się w PRL w 1957 roku z serii „Żółty Tygrys”. Obejmowała ona historie nie tylko skoczków z Londynu, ale również z Moskwy,
- imię „Cichociemnych Spadochroniarzy Armii Krajowej” nosi polska jednostka specjalna GROM.";"2012-10-18T13:20:30+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.284814988276778.66786.132197036871908/353061711452105/?type=3";"Muzeum II Wojny Światowej shared their photo.";0;1;0;0;0;0;0
"507";"132197036871908_359379190820357";6;"132197036871908";"Muzeum II Wojny Światowej";"Muzeum ogłosiło konkurs na wykonanie prezentacji multimedialnych i filmów na wystawę główną Muzeum. 

Szczegółowe informacje oraz regulamin znajdują się na stronie internetowej Muzeum http://www.muzeum1939.pl/?str=15&id=110";"2012-10-19T09:46:31+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.151459168279028.34912.132197036871908/359379164153693/?type=3";NA;0;7;0;0;0;0;0
"508";"132197036871908_361321987292744";2;"132197036871908";"Muzeum II Wojny Światowej";"Marek Kornat
""Polen zwischen Hitler und Stalin. Studien zur polnischen Auβenpolitik in der Zwischenkriegszeit.""";"2012-10-24T11:08:13+0000";"photo";"https://www.facebook.com/Muzeum.II.Wojny.Swiatowej/photos/a.135525323205746.30628.132197036871908/361321543959455/?type=3";"Muzeum II Wojny Światowej added a new photo to the album: Publikacje Muzeum II Wojny Światowej.";0;0;NA;NA;NA;NA;NA
